CMDLINE python main.py
MEM 67.277344 1704892950.4007
MEM 67.277344 1704892950.5022
MEM 67.277344 1704892950.6033
MEM 67.277344 1704892950.7038
MEM 67.277344 1704892950.8044
MEM 67.277344 1704892950.9049
MEM 67.277344 1704892951.0057
MEM 67.277344 1704892951.1066
MEM 67.277344 1704892951.2074
MEM 67.277344 1704892951.3083
MEM 67.277344 1704892951.4091
MEM 67.277344 1704892951.5096
MEM 67.277344 1704892951.6106
MEM 67.277344 1704892951.7114
MEM 67.277344 1704892951.8119
MEM 67.277344 1704892951.9130
MEM 67.277344 1704892952.0146
MEM 67.277344 1704892952.1154
MEM 67.277344 1704892952.2161
MEM 67.277344 1704892952.3168
MEM 67.277344 1704892952.4177
MEM 67.277344 1704892952.5184
MEM 67.277344 1704892952.6197
MEM 67.277344 1704892952.7209
MEM 67.277344 1704892952.8214
MEM 67.277344 1704892952.9221
MEM 67.277344 1704892953.0230
MEM 67.277344 1704892953.1235
MEM 67.277344 1704892953.2244
MEM 67.277344 1704892953.3250
MEM 67.277344 1704892953.4265
MEM 67.277344 1704892953.5271
MEM 67.277344 1704892953.6280
MEM 67.277344 1704892953.7285
MEM 67.277344 1704892953.8292
MEM 67.277344 1704892953.9297
MEM 67.277344 1704892954.0303
MEM 67.277344 1704892954.1313
MEM 67.277344 1704892954.2318
MEM 67.277344 1704892954.3324
MEM 67.277344 1704892954.4340
MEM 67.277344 1704892954.5347
MEM 67.277344 1704892954.6358
MEM 67.277344 1704892954.7369
MEM 67.277344 1704892954.8379
MEM 67.277344 1704892954.9385
MEM 67.277344 1704892955.0396
MEM 67.277344 1704892955.1413
MEM 67.277344 1704892955.2420
MEM 67.277344 1704892955.3428
MEM 67.277344 1704892955.4438
MEM 67.277344 1704892955.5450
MEM 67.277344 1704892955.6462
MEM 67.277344 1704892955.7473
MEM 67.277344 1704892955.8481
MEM 67.277344 1704892955.9496
MEM 67.277344 1704892956.0505
MEM 67.277344 1704892956.1509
MEM 67.277344 1704892956.2519
MEM 67.277344 1704892956.3527
MEM 67.277344 1704892956.4534
MEM 67.277344 1704892956.5537
MEM 67.277344 1704892956.6547
MEM 67.277344 1704892956.7557
MEM 67.277344 1704892956.8562
MEM 67.277344 1704892956.9568
MEM 67.277344 1704892957.0584
MEM 67.277344 1704892957.1603
MEM 67.277344 1704892957.2608
MEM 67.277344 1704892957.3616
MEM 67.277344 1704892957.4631
MEM 67.277344 1704892957.5642
MEM 67.277344 1704892957.6651
MEM 67.277344 1704892957.7660
MEM 67.277344 1704892957.8670
MEM 67.277344 1704892957.9672
MEM 67.277344 1704892958.0678
MEM 67.281250 1704892958.1691
MEM 67.281250 1704892958.2696
MEM 67.281250 1704892958.3703
MEM 67.281250 1704892958.4706
MEM 67.281250 1704892958.5712
MEM 67.281250 1704892958.6725
MEM 67.281250 1704892958.7737
MEM 67.281250 1704892958.8741
MEM 67.281250 1704892958.9750
MEM 67.281250 1704892959.0760
MEM 67.281250 1704892959.1769
MEM 67.281250 1704892959.2780
MEM 67.281250 1704892959.3797
MEM 67.281250 1704892959.4804
MEM 67.281250 1704892959.5812
MEM 67.281250 1704892959.6821
MEM 67.281250 1704892959.7826
MEM 67.281250 1704892959.8835
MEM 67.281250 1704892959.9847
MEM 67.281250 1704892960.0855
MEM 67.281250 1704892960.1863
MEM 67.281250 1704892960.2872
MEM 67.281250 1704892960.3884
MEM 67.281250 1704892960.4900
MEM 67.281250 1704892960.5907
MEM 67.281250 1704892960.6915
MEM 67.281250 1704892960.7920
MEM 67.281250 1704892960.8927
MEM 67.281250 1704892960.9931
MEM 67.281250 1704892961.0940
MEM 67.281250 1704892961.1947
MEM 67.281250 1704892961.2956
MEM 67.281250 1704892961.3965
MEM 67.281250 1704892961.4974
MEM 67.281250 1704892961.5981
MEM 67.281250 1704892961.6991
MEM 67.281250 1704892961.7995
MEM 67.281250 1704892961.9001
MEM 67.281250 1704892962.0009
MEM 67.281250 1704892962.1014
MEM 67.281250 1704892962.2023
MEM 67.281250 1704892962.3032
MEM 67.281250 1704892962.4040
MEM 67.281250 1704892962.5051
MEM 67.281250 1704892962.6057
MEM 67.281250 1704892962.7065
MEM 67.281250 1704892962.8071
MEM 67.281250 1704892962.9079
MEM 67.281250 1704892963.0085
MEM 67.281250 1704892963.1093
MEM 67.281250 1704892963.2103
MEM 67.281250 1704892963.3112
MEM 67.281250 1704892963.4124
MEM 67.281250 1704892963.5132
MEM 67.281250 1704892963.6136
MEM 67.281250 1704892963.7147
MEM 67.281250 1704892963.8150
MEM 67.281250 1704892963.9154
MEM 67.281250 1704892964.0161
MEM 67.281250 1704892964.1167
MEM 67.281250 1704892964.2177
MEM 67.281250 1704892964.3182
MEM 67.281250 1704892964.4199
MEM 67.281250 1704892964.5204
MEM 67.281250 1704892964.6212
MEM 67.281250 1704892964.7218
MEM 67.281250 1704892964.8228
MEM 67.281250 1704892964.9238
MEM 67.281250 1704892965.0247
MEM 67.281250 1704892965.1253
MEM 67.281250 1704892965.2262
MEM 67.281250 1704892965.3271
MEM 67.281250 1704892965.4281
MEM 67.281250 1704892965.5290
MEM 67.281250 1704892965.6298
MEM 67.281250 1704892965.7306
MEM 67.281250 1704892965.8316
MEM 67.281250 1704892965.9325
MEM 67.281250 1704892966.0335
MEM 67.281250 1704892966.1347
MEM 67.281250 1704892966.2352
MEM 67.281250 1704892966.3365
MEM 67.281250 1704892966.4372
MEM 67.281250 1704892966.5388
MEM 67.281250 1704892966.6394
MEM 67.281250 1704892966.7398
MEM 67.281250 1704892966.8405
MEM 67.281250 1704892966.9413
MEM 67.281250 1704892967.0422
MEM 67.281250 1704892967.1429
MEM 67.281250 1704892967.2434
MEM 67.281250 1704892967.3440
MEM 67.281250 1704892967.4444
MEM 67.281250 1704892967.5450
MEM 67.281250 1704892967.6453
MEM 67.281250 1704892967.7463
MEM 67.281250 1704892967.8467
MEM 67.281250 1704892967.9474
MEM 67.281250 1704892968.0485
MEM 67.281250 1704892968.1493
MEM 67.281250 1704892968.2495
MEM 67.281250 1704892968.3505
MEM 67.281250 1704892968.4514
MEM 67.281250 1704892968.5520
MEM 67.281250 1704892968.6522
MEM 67.281250 1704892968.7527
MEM 67.281250 1704892968.8536
MEM 67.281250 1704892968.9546
MEM 67.281250 1704892969.0550
MEM 67.285156 1704892969.1564
MEM 67.285156 1704892969.2570
MEM 67.289062 1704892969.3573
MEM 67.289062 1704892969.4585
MEM 67.289062 1704892969.5590
MEM 67.289062 1704892969.6593
MEM 67.289062 1704892969.7596
MEM 67.289062 1704892969.8604
MEM 67.289062 1704892969.9613
MEM 67.289062 1704892970.0620
MEM 67.289062 1704892970.1633
MEM 67.289062 1704892970.2635
MEM 67.289062 1704892970.3637
MEM 67.289062 1704892970.4649
MEM 67.289062 1704892970.5656
MEM 67.289062 1704892970.6662
MEM 67.289062 1704892970.7666
MEM 67.289062 1704892970.8679
MEM 67.289062 1704892970.9687
MEM 67.289062 1704892971.0690
MEM 67.289062 1704892971.1700
MEM 67.289062 1704892971.2703
MEM 67.289062 1704892971.3711
MEM 67.289062 1704892971.4716
MEM 67.289062 1704892971.5724
MEM 67.289062 1704892971.6732
MEM 67.289062 1704892971.7743
MEM 67.289062 1704892971.8745
MEM 67.289062 1704892971.9753
MEM 67.289062 1704892972.0764
MEM 67.289062 1704892972.1772
MEM 67.289062 1704892972.2775
MEM 67.289062 1704892972.3784
MEM 67.289062 1704892972.4794
MEM 67.289062 1704892972.5799
MEM 67.289062 1704892972.6809
MEM 67.289062 1704892972.7816
MEM 67.289062 1704892972.8825
MEM 67.289062 1704892972.9830
MEM 67.289062 1704892973.0837
MEM 67.289062 1704892973.1848
MEM 67.289062 1704892973.2854
MEM 67.289062 1704892973.3863
MEM 67.289062 1704892973.4872
MEM 67.289062 1704892973.5883
MEM 67.289062 1704892973.6886
MEM 67.289062 1704892973.7887
MEM 67.289062 1704892973.8895
MEM 67.289062 1704892973.9900
MEM 67.289062 1704892974.0906
MEM 67.289062 1704892974.1915
MEM 67.289062 1704892974.2925
MEM 67.289062 1704892974.3930
MEM 67.289062 1704892974.4942
MEM 67.289062 1704892974.5944
MEM 67.289062 1704892974.6954
MEM 67.289062 1704892974.7965
MEM 67.289062 1704892974.8970
MEM 67.289062 1704892974.9982
MEM 67.289062 1704892975.0997
MEM 67.289062 1704892975.2005
MEM 67.289062 1704892975.3011
MEM 67.289062 1704892975.4020
MEM 67.289062 1704892975.5025
MEM 67.289062 1704892975.6034
MEM 67.289062 1704892975.7044
MEM 67.289062 1704892975.8052
MEM 67.289062 1704892975.9065
MEM 67.289062 1704892976.0070
MEM 67.289062 1704892976.1079
MEM 67.289062 1704892976.2086
MEM 67.289062 1704892976.3094
MEM 67.289062 1704892976.4108
MEM 67.289062 1704892976.5117
MEM 67.289062 1704892976.6126
MEM 67.289062 1704892976.7135
MEM 67.289062 1704892976.8144
MEM 67.289062 1704892976.9152
MEM 67.289062 1704892977.0161
MEM 67.289062 1704892977.1170
MEM 67.289062 1704892977.2176
MEM 67.289062 1704892977.3179
MEM 67.289062 1704892977.4186
MEM 67.289062 1704892977.5196
MEM 67.289062 1704892977.6210
MEM 67.289062 1704892977.7220
MEM 67.289062 1704892977.8226
MEM 67.289062 1704892977.9241
MEM 67.289062 1704892978.0246
MEM 67.289062 1704892978.1253
MEM 67.289062 1704892978.2261
MEM 67.289062 1704892978.3268
MEM 67.289062 1704892978.4278
MEM 67.289062 1704892978.5287
MEM 67.289062 1704892978.6291
MEM 67.289062 1704892978.7302
MEM 67.289062 1704892978.8307
MEM 67.289062 1704892978.9316
MEM 67.289062 1704892979.0324
MEM 67.289062 1704892979.1336
MEM 67.289062 1704892979.2342
MEM 67.289062 1704892979.3347
MEM 67.289062 1704892979.4356
MEM 67.289062 1704892979.5363
MEM 67.289062 1704892979.6369
MEM 67.289062 1704892979.7376
MEM 67.289062 1704892979.8386
MEM 67.289062 1704892979.9396
MEM 67.289062 1704892980.0410
MEM 67.289062 1704892980.1416
MEM 67.289062 1704892980.2424
MEM 67.289062 1704892980.3431
MEM 67.292969 1704892980.4433
MEM 67.296875 1704892980.5442
MEM 67.296875 1704892980.6453
MEM 67.296875 1704892980.7458
MEM 67.296875 1704892980.8468
MEM 67.296875 1704892980.9479
MEM 67.296875 1704892981.0485
MEM 67.296875 1704892981.1491
MEM 67.296875 1704892981.2497
MEM 67.296875 1704892981.3510
MEM 67.296875 1704892981.4517
MEM 67.296875 1704892981.5521
MEM 67.296875 1704892981.6530
MEM 67.296875 1704892981.7537
MEM 67.296875 1704892981.8546
MEM 67.296875 1704892981.9549
MEM 67.296875 1704892982.0553
MEM 67.296875 1704892982.1558
MEM 67.296875 1704892982.2566
MEM 67.296875 1704892982.3571
MEM 67.296875 1704892982.4577
MEM 67.296875 1704892982.5588
MEM 67.296875 1704892982.6596
MEM 67.296875 1704892982.7603
MEM 67.296875 1704892982.8611
MEM 67.296875 1704892982.9616
MEM 67.296875 1704892983.0626
MEM 67.296875 1704892983.1634
MEM 67.296875 1704892983.2639
MEM 67.296875 1704892983.3646
MEM 67.296875 1704892983.4649
MEM 67.296875 1704892983.5663
MEM 67.296875 1704892983.6680
MEM 67.296875 1704892983.7685
MEM 67.296875 1704892983.8693
MEM 67.296875 1704892983.9695
MEM 67.296875 1704892984.0702
MEM 67.296875 1704892984.1708
MEM 67.296875 1704892984.2718
MEM 67.296875 1704892984.3723
MEM 67.296875 1704892984.4729
MEM 67.296875 1704892984.5734
MEM 67.296875 1704892984.6745
MEM 67.296875 1704892984.7750
MEM 67.296875 1704892984.8753
MEM 67.296875 1704892984.9766
MEM 67.296875 1704892985.0772
MEM 67.296875 1704892985.1784
MEM 67.296875 1704892985.2788
MEM 67.296875 1704892985.3804
MEM 67.296875 1704892985.4808
MEM 67.296875 1704892985.5819
MEM 67.300781 1704892985.6822
MEM 67.300781 1704892985.7826
MEM 67.300781 1704892985.8841
MEM 67.300781 1704892985.9852
MEM 67.300781 1704892986.0859
MEM 67.300781 1704892986.1861
MEM 67.300781 1704892986.2867
MEM 67.300781 1704892986.3876
MEM 67.300781 1704892986.4885
MEM 67.300781 1704892986.5895
MEM 67.300781 1704892986.6902
MEM 67.300781 1704892986.7907
MEM 67.300781 1704892986.8918
MEM 67.300781 1704892986.9926
MEM 67.300781 1704892987.0934
MEM 67.300781 1704892987.1949
MEM 67.300781 1704892987.2953
MEM 67.300781 1704892987.3956
MEM 67.300781 1704892987.4970
MEM 67.300781 1704892987.5976
MEM 67.300781 1704892987.6984
MEM 67.300781 1704892987.7991
MEM 67.300781 1704892987.8997
MEM 67.300781 1704892988.0008
MEM 67.300781 1704892988.1013
MEM 67.300781 1704892988.2020
MEM 67.300781 1704892988.3023
MEM 67.300781 1704892988.4030
MEM 67.300781 1704892988.5038
MEM 67.300781 1704892988.6046
MEM 67.300781 1704892988.7064
MEM 67.300781 1704892988.8072
MEM 67.300781 1704892988.9077
MEM 67.300781 1704892989.0082
MEM 67.300781 1704892989.1090
MEM 67.300781 1704892989.2098
MEM 67.300781 1704892989.3107
MEM 67.300781 1704892989.4116
MEM 67.300781 1704892989.5127
MEM 67.300781 1704892989.6133
MEM 67.300781 1704892989.7141
MEM 67.300781 1704892989.8144
MEM 67.300781 1704892989.9149
MEM 67.300781 1704892990.0159
MEM 67.300781 1704892990.1166
MEM 67.300781 1704892990.2178
MEM 67.300781 1704892990.3187
MEM 67.300781 1704892990.4190
MEM 67.300781 1704892990.5197
MEM 67.300781 1704892990.6204
MEM 67.300781 1704892990.7210
MEM 67.300781 1704892990.8215
MEM 67.300781 1704892990.9224
MEM 67.300781 1704892991.0229
MEM 67.300781 1704892991.1234
MEM 67.300781 1704892991.2251
MEM 67.300781 1704892991.3261
MEM 67.300781 1704892991.4266
MEM 67.300781 1704892991.5272
MEM 67.300781 1704892991.6273
MEM 67.304688 1704892991.7283
MEM 67.304688 1704892991.8288
MEM 67.304688 1704892991.9296
MEM 67.304688 1704892992.0302
MEM 67.304688 1704892992.1313
MEM 67.304688 1704892992.2319
MEM 67.304688 1704892992.3332
MEM 67.304688 1704892992.4343
MEM 67.304688 1704892992.5354
MEM 67.304688 1704892992.6363
MEM 67.304688 1704892992.7367
MEM 67.304688 1704892992.8377
MEM 67.304688 1704892992.9381
MEM 67.304688 1704892993.0393
MEM 67.304688 1704892993.1407
MEM 67.304688 1704892993.2419
MEM 67.304688 1704892993.3424
MEM 67.304688 1704892993.4433
MEM 67.304688 1704892993.5446
MEM 67.304688 1704892993.6457
MEM 67.304688 1704892993.7466
MEM 67.304688 1704892993.8473
MEM 67.304688 1704892993.9483
MEM 67.304688 1704892994.0493
MEM 67.304688 1704892994.1498
MEM 67.304688 1704892994.2506
MEM 67.304688 1704892994.3520
MEM 67.304688 1704892994.4527
MEM 67.304688 1704892994.5535
MEM 67.304688 1704892994.6543
MEM 67.304688 1704892994.7551
MEM 67.304688 1704892994.8560
MEM 67.304688 1704892994.9569
MEM 67.304688 1704892995.0578
MEM 67.304688 1704892995.1585
MEM 67.304688 1704892995.2594
MEM 67.304688 1704892995.3600
MEM 67.304688 1704892995.4607
MEM 67.304688 1704892995.5617
MEM 67.304688 1704892995.6622
MEM 67.304688 1704892995.7627
MEM 67.304688 1704892995.8636
MEM 67.304688 1704892995.9645
MEM 67.304688 1704892996.0649
MEM 67.304688 1704892996.1658
MEM 67.304688 1704892996.2667
MEM 67.304688 1704892996.3676
MEM 67.304688 1704892996.4685
MEM 67.304688 1704892996.5696
MEM 67.304688 1704892996.6710
MEM 67.304688 1704892996.7715
MEM 67.304688 1704892996.8729
MEM 67.304688 1704892996.9733
MEM 67.304688 1704892997.0735
MEM 67.304688 1704892997.1747
MEM 67.304688 1704892997.2751
MEM 67.304688 1704892997.3758
MEM 67.304688 1704892997.4760
MEM 67.304688 1704892997.5773
MEM 67.304688 1704892997.6784
MEM 67.304688 1704892997.7789
MEM 67.304688 1704892997.8792
MEM 67.304688 1704892997.9797
MEM 67.304688 1704892998.0800
MEM 67.304688 1704892998.1806
MEM 67.304688 1704892998.2812
MEM 67.304688 1704892998.3825
MEM 67.304688 1704892998.4832
MEM 67.304688 1704892998.5837
MEM 67.304688 1704892998.6843
MEM 67.304688 1704892998.7846
MEM 67.304688 1704892998.8853
MEM 67.304688 1704892998.9863
MEM 67.304688 1704892999.0868
MEM 67.304688 1704892999.1879
MEM 67.304688 1704892999.2890
MEM 67.304688 1704892999.3897
MEM 67.304688 1704892999.4906
MEM 67.304688 1704892999.5921
MEM 67.304688 1704892999.6925
MEM 67.304688 1704892999.7930
MEM 67.304688 1704892999.8939
MEM 67.304688 1704892999.9947
MEM 67.304688 1704893000.0951
MEM 67.304688 1704893000.1959
MEM 67.304688 1704893000.2970
MEM 67.304688 1704893000.3975
MEM 67.304688 1704893000.4980
MEM 67.304688 1704893000.5991
MEM 67.304688 1704893000.7000
MEM 67.304688 1704893000.8001
MEM 67.304688 1704893000.9009
MEM 67.304688 1704893001.0014
MEM 67.304688 1704893001.1022
MEM 67.304688 1704893001.2037
MEM 67.304688 1704893001.3050
MEM 67.304688 1704893001.4063
MEM 67.304688 1704893001.5070
MEM 67.304688 1704893001.6075
MEM 67.304688 1704893001.7088
MEM 67.304688 1704893001.8094
MEM 67.304688 1704893001.9099
MEM 67.339844 1704893002.0104
MEM 67.339844 1704893002.1119
MEM 67.339844 1704893002.2127
MEM 67.339844 1704893002.3132
MEM 67.339844 1704893002.4135
MEM 67.339844 1704893002.5137
MEM 67.339844 1704893002.6141
MEM 67.339844 1704893002.7145
MEM 67.339844 1704893002.8157
MEM 67.339844 1704893002.9162
MEM 67.343750 1704893003.0170
MEM 67.343750 1704893003.1180
MEM 67.343750 1704893003.2195
MEM 67.343750 1704893003.3204
MEM 67.343750 1704893003.4210
MEM 67.343750 1704893003.5226
MEM 67.343750 1704893003.6231
MEM 67.343750 1704893003.7236
MEM 67.343750 1704893003.8242
MEM 67.343750 1704893003.9252
MEM 67.343750 1704893004.0257
MEM 67.343750 1704893004.1265
MEM 67.343750 1704893004.2277
MEM 67.343750 1704893004.3281
MEM 67.343750 1704893004.4286
MEM 67.343750 1704893004.5292
MEM 67.343750 1704893004.6300
MEM 67.343750 1704893004.7311
MEM 67.343750 1704893004.8320
MEM 67.343750 1704893004.9335
MEM 67.343750 1704893005.0340
MEM 67.343750 1704893005.1350
MEM 67.343750 1704893005.2359
MEM 67.343750 1704893005.3367
MEM 67.343750 1704893005.4374
MEM 67.343750 1704893005.5387
MEM 67.343750 1704893005.6398
MEM 67.343750 1704893005.7405
MEM 67.343750 1704893005.8416
MEM 67.343750 1704893005.9422
MEM 67.343750 1704893006.0429
MEM 67.343750 1704893006.1439
MEM 67.343750 1704893006.2443
MEM 67.343750 1704893006.3452
MEM 67.343750 1704893006.4461
MEM 67.343750 1704893006.5472
MEM 67.343750 1704893006.6479
MEM 67.343750 1704893006.7487
MEM 67.343750 1704893006.8493
MEM 67.343750 1704893006.9500
MEM 67.343750 1704893007.0506
MEM 67.343750 1704893007.1514
MEM 67.343750 1704893007.2523
MEM 67.343750 1704893007.3528
MEM 67.343750 1704893007.4542
MEM 67.343750 1704893007.5552
MEM 67.343750 1704893007.6564
MEM 67.343750 1704893007.7573
MEM 67.343750 1704893007.8582
MEM 67.343750 1704893007.9588
MEM 67.343750 1704893008.0598
MEM 67.343750 1704893008.1604
MEM 67.351562 1704893008.2613
MEM 67.355469 1704893008.3621
MEM 67.355469 1704893008.4629
MEM 67.355469 1704893008.5638
MEM 67.355469 1704893008.6645
MEM 67.355469 1704893008.7647
MEM 67.355469 1704893008.8652
MEM 67.355469 1704893008.9661
MEM 67.355469 1704893009.0667
MEM 67.355469 1704893009.1682
MEM 67.355469 1704893009.2690
MEM 67.355469 1704893009.3701
MEM 67.355469 1704893009.4706
MEM 67.355469 1704893009.5717
MEM 67.355469 1704893009.6731
MEM 67.355469 1704893009.7740
MEM 67.355469 1704893009.8751
MEM 67.355469 1704893009.9764
MEM 67.355469 1704893010.0770
MEM 67.355469 1704893010.1774
MEM 67.355469 1704893010.2781
MEM 67.355469 1704893010.3788
MEM 67.355469 1704893010.4792
MEM 67.355469 1704893010.5804
MEM 67.355469 1704893010.6813
MEM 67.355469 1704893010.7816
MEM 67.355469 1704893010.8825
MEM 67.355469 1704893010.9834
MEM 67.355469 1704893011.0839
MEM 67.355469 1704893011.1848
MEM 67.355469 1704893011.2853
MEM 67.355469 1704893011.3861
MEM 67.355469 1704893011.4868
MEM 67.355469 1704893011.5877
MEM 67.355469 1704893011.6882
MEM 67.355469 1704893011.7889
MEM 67.355469 1704893011.8899
MEM 67.355469 1704893011.9909
MEM 67.355469 1704893012.0912
MEM 67.355469 1704893012.1923
MEM 67.355469 1704893012.2930
MEM 67.355469 1704893012.3937
MEM 67.355469 1704893012.4944
MEM 67.355469 1704893012.5952
MEM 67.355469 1704893012.6964
MEM 67.355469 1704893012.7968
MEM 67.355469 1704893012.8975
MEM 67.355469 1704893012.9985
MEM 67.355469 1704893013.0995
MEM 67.355469 1704893013.2004
MEM 67.355469 1704893013.3012
MEM 67.355469 1704893013.4021
MEM 67.355469 1704893013.5031
MEM 67.355469 1704893013.6040
MEM 67.355469 1704893013.7055
MEM 67.355469 1704893013.8062
MEM 67.355469 1704893013.9066
MEM 67.355469 1704893014.0073
MEM 67.355469 1704893014.1084
MEM 67.355469 1704893014.2088
MEM 67.355469 1704893014.3094
MEM 67.355469 1704893014.4102
MEM 67.355469 1704893014.5117
MEM 67.355469 1704893014.6123
MEM 67.355469 1704893014.7131
MEM 67.355469 1704893014.8135
MEM 67.355469 1704893014.9142
MEM 67.355469 1704893015.0156
MEM 67.355469 1704893015.1165
MEM 67.355469 1704893015.2173
MEM 67.355469 1704893015.3184
MEM 67.355469 1704893015.4192
MEM 67.355469 1704893015.5195
MEM 67.355469 1704893015.6200
MEM 67.355469 1704893015.7207
MEM 67.355469 1704893015.8214
MEM 67.355469 1704893015.9219
MEM 67.355469 1704893016.0225
MEM 67.355469 1704893016.1234
MEM 67.355469 1704893016.2240
MEM 67.355469 1704893016.3243
MEM 67.355469 1704893016.4253
MEM 67.355469 1704893016.5258
MEM 67.355469 1704893016.6268
MEM 67.355469 1704893016.7278
MEM 67.355469 1704893016.8283
MEM 67.355469 1704893016.9292
MEM 67.355469 1704893017.0300
MEM 67.355469 1704893017.1313
MEM 67.355469 1704893017.2322
MEM 67.355469 1704893017.3335
MEM 67.355469 1704893017.4339
MEM 67.355469 1704893017.5347
MEM 67.355469 1704893017.6358
MEM 67.355469 1704893017.7367
MEM 67.355469 1704893017.8381
MEM 67.355469 1704893017.9387
MEM 67.355469 1704893018.0393
MEM 67.355469 1704893018.1398
MEM 67.355469 1704893018.2409
MEM 67.355469 1704893018.3413
MEM 67.355469 1704893018.4420
MEM 67.355469 1704893018.5427
MEM 67.355469 1704893018.6439
MEM 67.355469 1704893018.7452
MEM 67.355469 1704893018.8465
MEM 67.355469 1704893018.9472
MEM 67.355469 1704893019.0484
MEM 67.355469 1704893019.1486
MEM 67.355469 1704893019.2491
MEM 67.355469 1704893019.3503
MEM 67.355469 1704893019.4513
MEM 67.355469 1704893019.5528
MEM 67.355469 1704893019.6534
MEM 67.355469 1704893019.7542
MEM 67.355469 1704893019.8545
MEM 67.355469 1704893019.9558
MEM 67.355469 1704893020.0563
MEM 67.355469 1704893020.1568
MEM 67.355469 1704893020.2582
MEM 67.355469 1704893020.3585
MEM 67.355469 1704893020.4594
MEM 67.355469 1704893020.5608
MEM 67.355469 1704893020.6618
MEM 67.355469 1704893020.7632
MEM 67.355469 1704893020.8640
MEM 67.355469 1704893020.9650
MEM 67.355469 1704893021.0659
MEM 67.355469 1704893021.1668
MEM 67.355469 1704893021.2677
MEM 67.355469 1704893021.3684
MEM 67.355469 1704893021.4686
MEM 67.355469 1704893021.5690
MEM 67.355469 1704893021.6735
MEM 67.355469 1704893021.7748
MEM 67.355469 1704893021.8750
MEM 67.355469 1704893021.9752
MEM 67.355469 1704893022.0757
MEM 67.355469 1704893022.1763
MEM 67.355469 1704893022.2774
MEM 67.355469 1704893022.3790
MEM 67.355469 1704893022.4795
MEM 67.355469 1704893022.5809
MEM 67.355469 1704893022.6816
MEM 67.355469 1704893022.7822
MEM 67.355469 1704893022.8828
MEM 67.355469 1704893022.9835
MEM 67.355469 1704893023.0837
MEM 67.355469 1704893023.1849
MEM 67.355469 1704893023.2860
MEM 67.355469 1704893023.3869
MEM 67.355469 1704893023.4878
MEM 67.355469 1704893023.5886
MEM 67.355469 1704893023.6894
MEM 67.355469 1704893023.7898
MEM 67.355469 1704893023.8902
MEM 67.355469 1704893023.9908
MEM 67.355469 1704893024.0913
MEM 67.355469 1704893024.1920
MEM 67.355469 1704893024.2924
MEM 67.355469 1704893024.3928
MEM 67.355469 1704893024.4931
MEM 67.355469 1704893024.5936
MEM 67.355469 1704893024.6948
MEM 67.355469 1704893024.7951
MEM 67.355469 1704893024.8962
MEM 67.355469 1704893024.9966
MEM 67.355469 1704893025.0972
MEM 67.355469 1704893025.1977
MEM 67.355469 1704893025.2980
MEM 67.355469 1704893025.3983
MEM 67.359375 1704893025.4998
MEM 67.359375 1704893025.6000
MEM 67.359375 1704893025.7011
MEM 67.359375 1704893025.8014
MEM 67.359375 1704893025.9018
MEM 67.359375 1704893026.0024
MEM 67.359375 1704893026.1033
MEM 67.359375 1704893026.2036
MEM 67.359375 1704893026.3043
MEM 67.359375 1704893026.4048
MEM 67.359375 1704893026.5057
MEM 67.359375 1704893026.6062
MEM 67.359375 1704893026.7071
MEM 67.359375 1704893026.8084
MEM 67.359375 1704893026.9090
MEM 67.359375 1704893027.0098
MEM 67.359375 1704893027.1103
MEM 67.359375 1704893027.2108
MEM 67.359375 1704893027.3113
MEM 67.359375 1704893027.4119
MEM 67.359375 1704893027.5128
MEM 67.359375 1704893027.6137
MEM 67.359375 1704893027.7147
MEM 67.359375 1704893027.8152
MEM 67.359375 1704893027.9161
MEM 67.359375 1704893028.0168
MEM 67.359375 1704893028.1183
MEM 67.359375 1704893028.2193
MEM 67.359375 1704893028.3201
MEM 67.359375 1704893028.4216
MEM 67.359375 1704893028.5220
MEM 67.359375 1704893028.6225
MEM 67.359375 1704893028.7232
MEM 67.359375 1704893028.8243
MEM 67.359375 1704893028.9254
MEM 67.359375 1704893029.0261
MEM 67.359375 1704893029.1272
MEM 67.359375 1704893029.2279
MEM 67.359375 1704893029.3285
MEM 67.359375 1704893029.4287
MEM 67.359375 1704893029.5298
MEM 67.359375 1704893029.6300
MEM 67.359375 1704893029.7309
MEM 67.359375 1704893029.8315
MEM 67.359375 1704893029.9324
MEM 67.359375 1704893030.0332
MEM 67.359375 1704893030.1341
MEM 67.359375 1704893030.2352
MEM 67.359375 1704893030.3361
MEM 67.359375 1704893030.4371
MEM 67.359375 1704893030.5373
MEM 67.359375 1704893030.6379
MEM 67.363281 1704893030.7382
MEM 67.363281 1704893030.8385
MEM 67.363281 1704893030.9391
MEM 67.363281 1704893031.0394
MEM 67.363281 1704893031.1400
MEM 67.363281 1704893031.2410
MEM 67.363281 1704893031.3418
MEM 67.363281 1704893031.4427
MEM 67.363281 1704893031.5441
MEM 67.363281 1704893031.6450
MEM 67.363281 1704893031.7467
MEM 67.363281 1704893031.8472
MEM 67.363281 1704893031.9480
MEM 67.363281 1704893032.0492
MEM 67.363281 1704893032.1503
MEM 67.363281 1704893032.2511
MEM 67.363281 1704893032.3519
MEM 67.363281 1704893032.4529
MEM 67.363281 1704893032.5535
MEM 67.363281 1704893032.6541
MEM 67.363281 1704893032.7549
MEM 67.363281 1704893032.8559
MEM 67.363281 1704893032.9566
MEM 67.363281 1704893033.0583
MEM 67.363281 1704893033.1593
